id,state,stop_date,stop_time,location_raw,county_name,county_fips,fine_grained_location,police_department,driver_gender,driver_age_raw,driver_age,driver_race_raw,driver_race,violation_raw,violation,search_conducted,search_type_raw,search_type,contraband_found,stop_outcome,is_arrested,violations,officer_id,officer_gender,officer_race,highway_type,road_number,milepost,lat,lon,contact_type,enforcements,drugs_related_stop
WA-2009-0000107,WA,2009-01-01,01:00,Thurston,Thurston County,53067,S-101-366,,M,34.0,34.0,Asian,Asian,"DUI - With test,Lane Travel,Speed","DUI,Safe movement,Speeding",TRUE,Incident to Arrest,Incident to Arrest,FALSE,Arrest or Citation,,"1,4,12",743,M,White,S,101,366,47.027837,-122.931531,Aggressive driving,"1,3,3",FALSE
WA-2009-0000108,WA,2009-01-01,01:00,Kitsap,Kitsap County,53035,S-160-0,,F,47.0,47.0,Asian,Asian,Stop Sign,Stop sign/light,FALSE,No Search,,FALSE,Verbal Warning,,18,610,F,White,S,160,0,47.504946,-122.62758,Self-Initiated Contact,3,FALSE
WA-2009-0000109,WA,2009-01-01,01:00,,,,C-031-NA,,M,42.0,42.0,White,White,"DUI - With test,Lane Travel,License Susp/Rev 2nd Deg","DUI,License,Safe movement",TRUE,Incident to Arrest,Incident to Arrest,FALSE,Arrest or Citation,,"12,1,184",427,M,Black,C,031,,,,Self-Initiated Contact,"1,1",FALSE
WA-2009-0000110,WA,2009-01-01,01:00,Kitsap,Kitsap County,53035,S-160-1,,M,47.0,47.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,6,610,F,White,S,160,1,47.504946,-122.62758,Self-Initiated Contact,3,FALSE
WA-2009-0000111,WA,2009-01-01,01:00,Klickitat,Klickitat County,53039,S-197-3,,M,26.0,26.0,White,White,"Follow close,Speed","Safe movement,Speeding",FALSE,No Search,,FALSE,Verbal Warning,,"4,9",531,M,White,S,197,3,45.646271,-121.15555,Emphasis patrol,"3,3",FALSE
WA-2009-0000112,WA,2009-01-01,01:00,King,King County,53033,I-090-11,,M,80.0,80.0,Asian,Asian,Speed - Too fast,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,7,640,M,White,I,090,11,47.578352,-122.134269,Self-Initiated Contact,3,FALSE
WA-2009-0000113,WA,2009-01-01,01:00,Pierce,Pierce County,53053,I-005-120,,M,25.0,25.0,White,White,"Light Violations,Vehicle Lic (tabs/plates)","Registration/plates,Safe movement",FALSE,No Search,,FALSE,Verbal Warning,,"151,22",24,M,White,I,005,120,47.10422,-122.588169,Self-Initiated Contact,"3,3",FALSE
WA-2009-0000114,WA,2009-01-01,01:00,Kitsap,Kitsap County,53035,S-303-1,,M,36.0,36.0,White,White,Headlights - None,Lights,FALSE,No Search,,FALSE,Verbal Warning,,23,119,M,White,S,303,1,47.610495,-122.628756,Self-Initiated Contact,3,FALSE
WA-2009-0000115,WA,2009-01-01,01:00,Snohomish,Snohomish County,53061,S-099-48,,M,50.0,50.0,White,White,DUI - With test,DUI,TRUE,Incident to Arrest,Incident to Arrest,FALSE,Arrest or Citation,,1,19,M,White,S,099,48,47.83533,-122.302751,Calls for service,1,FALSE
WA-2009-0000116,WA,2009-01-01,01:00,Benton,Benton County,53005,S-395-16,,M,50.0,50.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,6,526,M,Other,S,395,16,46.196569,-119.1606675,Self-Initiated Contact,3,FALSE
WA-2009-0000117,WA,2009-01-01,01:00,,,,C-032-NA,,M,49.0,49.0,White,White,"Vehicle Lic (tabs/plates),Vehicle registration (paper)","Paperwork,Registration/plates",FALSE,No Search,,FALSE,Verbal Warning,,"151,152",36,M,White,C,032,,,,Self-Initiated Contact,"3,3",FALSE
WA-2009-0000118,WA,2009-01-01,01:00,Clark,Clark County,53011,I-205-32,,M,25.0,25.0,White,White,"DUI - With test,Speed - Too fast","DUI,Speeding",TRUE,Incident to Arrest,Incident to Arrest,FALSE,Arrest or Citation,,"7,1",413,M,White,I,205,32,45.683082,-122.593698,Collisions,"1,1",FALSE
WA-2009-0000119,WA,2009-01-01,01:00,,,,C-017-NA,,M,61.0,61.0,African American,Black,"Light Violations,Other violations - I","Other,Safe movement",FALSE,No Search,,FALSE,Verbal Warning,,"22,98",135,M,White,C,017,,,,Self-Initiated Contact,"3,3",FALSE
WA-2009-0000120,WA,2009-01-01,01:00,Thurston,Thurston County,53067,I-005-111,,M,23.0,23.0,White,White,Speed,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,4,743,M,White,I,005,111,47.062982,-122.767827,Self-Initiated Contact,3,FALSE
WA-2009-0000121,WA,2009-01-01,01:00,King,King County,53033,S-522-4,,M,60.0,60.0,White,White,Non-Traffic Vltn/C,Other,FALSE,No Search,,FALSE,Verbal Warning,,998,232,M,White,S,522,4,47.7443635,-122.286428,Self-Initiated Contact,3,FALSE
WA-2009-0000122,WA,2009-01-01,01:00,Lewis,Lewis County,53041,I-005-56,,M,20.0,20.0,White,White,Neg Driving - 2nd Degree,Safe movement,FALSE,No Search,,FALSE,Arrest or Citation,,53,396,M,White,I,005,56,46.390412,-122.901838,Collisions,1,FALSE
WA-2009-0000123,WA,2009-01-01,01:00,,,,C-017-NA,,M,18.0,18.0,White,White,"Drugs - Misdemeanor,DUI - Drugs W/Test,Light Violations,Minor in possession","DUI,Other,Safe movement",TRUE,Incident to Arrest,Incident to Arrest,TRUE,Arrest or Citation,,"22,101,908,908,901,908,908",380,M,White,C,017,,,,Self-Initiated Contact,"3,1,1,1,1,1,1",TRUE
WA-2009-0000124,WA,2009-01-01,01:00,Grant,Grant County,53025,S-017-55,,F,27.0,27.0,Hispanic,Hispanic,"Insurance - None,Speed - Too fast","Paperwork,Speeding",FALSE,No Search,,FALSE,Arrest or Citation,,"7,182",547,M,White,S,017,55,47.1451165,-119.283357,Collisions,"1,1",FALSE
WA-2009-0000125,WA,2009-01-01,01:00,Grays Harbor,Grays Harbor County,53027,S-008-1,,M,48.0,48.0,White,White,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,227,M,White,S,008,1,47.0115725,-123.368468,Self-Initiated Contact,3,FALSE
WA-2009-0000126,WA,2009-01-01,01:00,King,King County,53033,S-522-3,,F,19.0,19.0,White,White,Headlights - None,Lights,FALSE,No Search,,FALSE,Verbal Warning,,23,232,M,White,S,522,3,47.7443635,-122.286428,Self-Initiated Contact,3,FALSE
WA-2009-0000127,WA,2009-01-01,01:00,Benton,Benton County,53005,S-240-42,,M,48.0,48.0,Hispanic,Hispanic,Signal,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,16,838,M,White,S,240,42,46.2222805,-119.1607165,Self-Initiated Contact,3,FALSE
WA-2009-0000128,WA,2009-01-01,01:00,King,King County,53033,I-005-167,,M,27.0,27.0,White,White,"Oper Licence - I,Speed","Paperwork,Speeding",FALSE,No Search,,FALSE,Verbal Warning,,"4,181",259,M,White,I,005,167,47.619195,-122.328252,Self-Initiated Contact,"3,3",FALSE
WA-2009-0000129,WA,2009-01-01,01:00,,,,C-037-NA,,F,20.0,20.0,White,White,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,409,M,White,C,037,,,,Self-Initiated Contact,3,FALSE
WA-2009-0000130,WA,2009-01-01,01:00,King,King County,53033,I-005-143,,F,49.0,49.0,Asian,Asian,"Lane Travel,Speed","Safe movement,Speeding",FALSE,No Search,,FALSE,Verbal Warning,,"4,12",652,M,White,I,005,143,47.315865,-122.296899,Self-Initiated Contact,"3,3",FALSE
WA-2009-0000131,WA,2009-01-01,01:00,Snohomish,Snohomish County,53061,S-002-6,,F,25.0,25.0,White,White,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,361,M,White,S,002,6,47.947539,-122.082466,Self-Initiated Contact,3,FALSE
WA-2009-0000132,WA,2009-01-01,01:00,,,,C-027-NA,,M,20.0,20.0,Asian,Asian,"Light Violations,Restrictive Sign",Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,"22,20",331,M,White,C,027,,,,Self-Initiated Contact,"3,3",FALSE
WA-2009-0000133,WA,2009-01-01,01:00,Skagit,Skagit County,53057,S-020-51,,M,19.0,19.0,White,White,"Light Violations,Stop Sign","Safe movement,Stop sign/light",FALSE,No Search,,FALSE,Verbal Warning,,"22,18",92,M,White,S,020,51,48.4623525,-122.537706,Self-Initiated Contact,"3,3",FALSE
WA-2009-0000134,WA,2009-01-01,01:00,Benton,Benton County,53005,S-240-42,,F,19.0,19.0,White,White,"Signal,Vehicle registration (paper)","Paperwork,Safe movement",FALSE,No Search,,FALSE,Verbal Warning,,"16,152",838,M,White,S,240,42,46.2222805,-119.1607165,Self-Initiated Contact,"3,3",FALSE
WA-2009-0000135,WA,2009-01-01,01:00,Snohomish,Snohomish County,53061,S-204-2,,F,36.0,36.0,White,White,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,875,M,White,S,204,2,47.990927,-122.127536,Self-Initiated Contact,3,FALSE
WA-2009-0000136,WA,2009-01-01,01:00,Island,Island County,53029,S-020-34,,M,21.0,21.0,African American,Black,"Centerline,Impeding Traffic,Lane Travel",Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,"11,12,8",246,M,White,S,020,34,48.31856,-122.630152,Self-Initiated Contact,"3,3,3",FALSE
WA-2009-0000137,WA,2009-01-01,01:00,Mason,Mason County,53045,S-003-22,,,,,,,,,FALSE,,,FALSE,,,,509,M,Asian,S,003,22,47.396559,-122.828967,Calls for service,,FALSE
WA-2009-0000138,WA,2009-01-01,01:00,Clallam,Clallam County,53009,S-101-250,,M,34.0,34.0,White,White,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,117,M,White,S,101,250,48.105714999999996,-123.394379,Self-Initiated Contact,3,FALSE
WA-2009-0000139,WA,2009-01-01,01:00,,,,C-017-NA,,M,34.0,34.0,White,White,Lane Travel,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,12,800,M,White,C,017,,,,Self-Initiated Contact,3,FALSE
WA-2009-0000140,WA,2009-01-01,01:00,King,King County,53033,I-005-169,,M,25.0,25.0,White,White,"Other violations - I,Vehicle Lic (tabs/plates)","Other,Registration/plates",FALSE,No Search,,FALSE,Verbal Warning,,"151,98",135,M,White,I,005,169,47.619195,-122.328252,Self-Initiated Contact,"3,3",FALSE
WA-2009-0000141,WA,2009-01-01,01:00,,,,C-017-NA,,F,33.0,33.0,White,White,Lane Travel,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,12,800,M,White,C,017,,,,Self-Initiated Contact,3,FALSE
WA-2009-0000142,WA,2009-01-01,01:00,King,King County,53033,I-005-164,,M,22.0,22.0,Asian,Asian,Other violations - I,Other,FALSE,No Search,,FALSE,Verbal Warning,,98,135,M,White,I,005,164,47.60731,-122.330035,Self-Initiated Contact,3,FALSE
WA-2009-0000143,WA,2009-01-01,01:00,King,King County,53033,S-522-2,,F,57.0,57.0,African American,Black,Speed,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,4,232,M,White,S,522,2,47.7443635,-122.286428,Self-Initiated Contact,3,FALSE
WA-2009-0000144,WA,2009-01-01,01:00,Cowlitz,Cowlitz County,53015,I-005-30,,F,32.0,32.0,White,White,,,FALSE,No Search,,FALSE,,,,116,M,White,I,005,30,46.012423,-122.84778,Self-Initiated Physical Assist,,FALSE
WA-2009-0000145,WA,2009-01-01,01:00,Snohomish,Snohomish County,53061,S-009-2,,F,17.0,17.0,White,White,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,429,M,White,S,009,2,47.810767,-122.141854,Self-Initiated Contact,3,FALSE
WA-2009-0000146,WA,2009-01-01,01:00,Cowlitz,Cowlitz County,53015,I-005-54,,M,19.0,19.0,White,White,Follow close,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,9,396,M,White,I,005,54,46.323782,-122.912933,Self-Initiated Contact,3,FALSE
WA-2009-0000147,WA,2009-01-01,01:00,Snohomish,Snohomish County,53061,S-099-52,,M,47.0,47.0,White,White,Headlights - None,Lights,FALSE,No Search,,FALSE,Verbal Warning,,23,264,M,White,S,099,52,47.884878,-122.262508,Self-Initiated Contact,3,FALSE
WA-2009-0000148,WA,2009-01-01,01:00,Cowlitz,Cowlitz County,53015,I-005-30,,,,,,,,,FALSE,,,FALSE,,,,116,M,White,I,005,30,46.012423,-122.84778,Self-Initiated Physical Assist,,FALSE
WA-2009-0000149,WA,2009-01-01,01:00,Spokane,Spokane County,53063,I-090-276,,,,,,,,,FALSE,,,FALSE,,,,65,M,Asian,I,090,276,47.620042,-117.502902,Calls for service,,FALSE
WA-2009-0000150,WA,2009-01-01,01:00,Benton,Benton County,53005,S-395-16,,M,33.0,33.0,White,White,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,235,M,White,S,395,16,46.196569,-119.1606675,Self-Initiated Contact,3,FALSE
WA-2009-0000151,WA,2009-01-01,01:00,Whatcom,Whatcom County,53073,I-005-244,,,,,,,,,FALSE,,,FALSE,,,,409,M,White,I,005,244,48.648442,-122.365998,Self-Initiated Physical Assist,,FALSE
WA-2009-0000152,WA,2009-01-01,01:00,King,King County,53033,I-005-174,,,,,,,,,FALSE,,,FALSE,,,,259,M,White,I,005,174,47.708691,-122.329921,Calls for service,,FALSE
WA-2009-0000153,WA,2009-01-01,01:00,Thurston,Thurston County,53067,I-005-113,,M,30.0,30.0,White,White,"Passing,Speed - Radar","Safe movement,Speeding",FALSE,No Search,,FALSE,Arrest or Citation,,"6,15",743,M,White,I,005,113,47.067947,-122.716916,Aggressive driving,"1,3",FALSE
WA-2009-0000154,WA,2009-01-01,01:00,Kitsap,Kitsap County,53035,S-303-6,,F,18.0,18.0,White,White,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,119,M,White,S,303,6,47.650489,-122.638078,Self-Initiated Contact,3,FALSE
WA-2009-0000155,WA,2009-01-01,01:00,Lewis,Lewis County,53041,S-012-81,,,,,,,,,FALSE,,,FALSE,,,,283,M,White,S,012,81,46.519139,-122.58367200000001,Calls for service,,FALSE
WA-2009-0000156,WA,2009-01-01,01:00,Kitsap,Kitsap County,53035,S-303-2,,,,,,,,,FALSE,,,FALSE,,,,278,M,White,S,303,2,47.610495,-122.628756,Calls for service,,FALSE
WA-2009-0000157,WA,2009-01-01,01:00,Clark,Clark County,53011,S-502-2,,,,,,,,,FALSE,,,FALSE,,,,560,M,White,S,502,2,45.779131,-122.661737,Calls for service,,FALSE
WA-2009-0000158,WA,2009-01-01,01:00,Thurston,Thurston County,53067,S-101-367,,,,,,,,,FALSE,,,FALSE,,,,632,M,White,S,101,367,47.0244395,-122.911332,Self-Initiated Physical Assist,,FALSE
WA-2009-0000159,WA,2009-01-01,01:00,King,King County,53033,I-090-5,,,,,,,,,FALSE,,,FALSE,,,,77,M,White,I,090,5,47.589581,-122.270602,Calls for service,,FALSE
WA-2009-0000160,WA,2009-01-01,01:00,Grant,Grant County,53025,I-090-154,,,,,,,,,FALSE,,,FALSE,,,,155,M,White,I,090,154,47.103405,-119.768738,Calls for service,,FALSE
WA-2009-0000161,WA,2009-01-01,01:00,King,King County,53033,I-005-172,,,,,,,,,FALSE,,,FALSE,,,,259,M,White,I,005,172,47.680697,-122.320762,Calls for service,,FALSE
WA-2009-0000162,WA,2009-01-01,01:00,Clark,Clark County,53011,I-205-32,,,,,,,,,FALSE,,,FALSE,,,,413,M,White,I,205,32,45.683082,-122.593698,Calls for service,,FALSE
WA-2009-0000163,WA,2009-01-01,01:00,Pierce,Pierce County,53053,S-163-1,,,,,,,,,FALSE,,,FALSE,,,,29,M,White,S,163,1,47.271568,-122.515791,Calls for service,,FALSE
WA-2009-0000164,WA,2009-01-01,01:00,,,,C-017-991,,,,,,,,,FALSE,,,FALSE,,,,650,M,White,C,017,991,,,Calls for service,,FALSE
WA-2009-0000165,WA,2009-01-01,01:00,,,,C-027-NA,,,,,,,,,FALSE,,,FALSE,,,,24,M,White,C,027,,,,Self-Initiated Physical Assist,,FALSE
WA-2009-0000166,WA,2009-01-01,01:00,Lewis,Lewis County,53041,S-505-2,,,,,,,,,FALSE,,,FALSE,,,,283,M,White,S,505,2,46.480565,-122.901814,Calls for service,,FALSE
WA-2009-0000167,WA,2009-01-01,01:00,Snohomish,Snohomish County,53061,S-002-3,,,,,,,,,FALSE,,,FALSE,,,,361,M,White,S,002,3,47.9702925,-122.1330615,Calls for service,,FALSE
WA-2009-0000168,WA,2009-01-01,01:00,King,King County,53033,S-519-1,,,,,,,,,FALSE,,,FALSE,,,,908,M,White,S,519,1,47.595404,-122.334095,Calls for service,,FALSE
WA-2009-0000169,WA,2009-01-01,01:00,Grant,Grant County,53025,I-090-153,,,,,,,,,FALSE,,,FALSE,,,,547,M,White,I,090,153,47.103405,-119.768738,Calls for service,,FALSE
WA-2009-0000170,WA,2009-01-01,01:00,King,King County,53033,I-005-169,,,,,,,,,FALSE,,,FALSE,,,,259,M,White,I,005,169,47.619195,-122.328252,Calls for service,,FALSE
WA-2009-0000171,WA,2009-01-01,02:00,Pierce,Pierce County,53053,S-167-10,,M,47.0,47.0,Hispanic,Hispanic,"DUI - With test,Speed - Too fast","DUI,Speeding",TRUE,Incident to Arrest,Incident to Arrest,FALSE,Arrest or Citation,,"7,1",341,M,Asian,S,167,10,47.240741,-122.254122,Collisions,"1,1",FALSE
WA-2009-0000172,WA,2009-01-01,02:00,King,King County,53033,I-005-167,,M,55.0,55.0,White,White,Signal,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,16,259,M,White,I,005,167,47.619195,-122.328252,Self-Initiated Contact,3,FALSE
WA-2009-0000173,WA,2009-01-01,02:00,Cowlitz,Cowlitz County,53015,I-005-21,,F,26.0,26.0,White,White,"Insurance - None,Light Violations","Paperwork,Safe movement",FALSE,No Search,,FALSE,Verbal Warning,,"22,182",168,M,White,I,005,21,45.910215,-122.74539,Self-Initiated Contact,"3,3",FALSE
WA-2009-0000174,WA,2009-01-01,02:00,King,King County,53033,I-005-167,,M,35.0,35.0,African American,Black,Speed,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,4,259,M,White,I,005,167,47.619195,-122.328252,Self-Initiated Contact,3,FALSE
WA-2009-0000175,WA,2009-01-01,02:00,,,,C-017-NA,,M,42.0,42.0,African American,Black,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,356,F,White,C,017,,,,Self-Initiated Contact,3,FALSE
WA-2009-0000176,WA,2009-01-01,02:00,,,,C-027-NA,,M,19.0,19.0,African American,Black,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,24,M,White,C,027,,,,Self-Initiated Contact,3,FALSE
WA-2009-0000177,WA,2009-01-01,02:00,Yakima,Yakima County,53077,I-082-22,,M,42.0,42.0,White,White,Speed - Too fast,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,7,336,M,Hispanic,I,082,22,46.69770209,-120.4433686,Collisions,1,FALSE
WA-2009-0000178,WA,2009-01-01,02:00,King,King County,53033,I-005-163,,M,24.0,24.0,White,White,"Lane Travel,Speed","Safe movement,Speeding",FALSE,No Search,,FALSE,Verbal Warning,,"12,4",800,M,White,I,005,163,47.57139,-122.319901,Self-Initiated Contact,"3,3",FALSE
WA-2009-0000179,WA,2009-01-01,02:00,,,,C-017-991,,M,22.0,22.0,Asian,Asian,"Speed,Vehicle Lic (tabs/plates)","Registration/plates,Speeding",FALSE,No Search,,FALSE,Verbal Warning,,"4,151",650,M,White,C,017,991,,,Self-Initiated Contact,"3,3",FALSE
WA-2009-0000180,WA,2009-01-01,02:00,Whatcom,Whatcom County,53073,I-005-246,,M,26.0,26.0,Hispanic,Hispanic,Speed - Too fast,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,7,93,M,White,I,005,246,48.687766,-122.398776,Collisions,1,FALSE
WA-2009-0000181,WA,2009-01-01,02:00,,,,C-017-NA,,M,38.0,38.0,Hispanic,Hispanic,Vehicle Lic (tabs/plates),Registration/plates,FALSE,No Search,,FALSE,Verbal Warning,,151,47,M,White,C,017,,,,Self-Initiated Contact,3,FALSE
WA-2009-0000182,WA,2009-01-01,02:00,King,King County,53033,I-005-168,,M,27.0,27.0,African American,Black,"License Susp/Rev 3rd Deg,Speed","License,Speeding",FALSE,No Search,,FALSE,Arrest or Citation,,"185,4",800,M,White,I,005,168,47.619195,-122.328252,Aggressive driving,"1,1",FALSE
WA-2009-0000183,WA,2009-01-01,02:00,Clark,Clark County,53011,I-205-31,,M,53.0,53.0,White,White,Pedestrian Viol,Other,TRUE,Pat Down Search,Protective Frisk,FALSE,Verbal Warning,,33,247,M,White,I,205,31,45.656362,-122.570085,Self-Initiated Contact,3,FALSE
WA-2009-0000184,WA,2009-01-01,02:00,Kittitas,Kittitas County,53037,I-090-86,,M,23.0,23.0,White,White,Pedestrian Viol,Other,TRUE,Incident to Arrest,Incident to Arrest,FALSE,Verbal Warning,,33,165,M,White,I,090,86,47.183302,-120.902936,Calls for service,3,FALSE
WA-2009-0000185,WA,2009-01-01,02:00,Mason,Mason County,53045,S-101-351,,F,33.0,33.0,White,White,"Insurance - None,Vehicle Lic (tabs/plates)","Paperwork,Registration/plates",FALSE,No Search,,FALSE,Written Warning,,"151,182",518,M,White,S,101,351,47.165957,-123.095978,Self-Initiated Contact,"2,2",FALSE
WA-2009-0000186,WA,2009-01-01,02:00,Pierce,Pierce County,53053,I-705-1,,,,,,,,,FALSE,,,FALSE,,,,418,M,White,I,705,1,47.24749,-122.435607,Collisions,,FALSE
WA-2009-0000187,WA,2009-01-01,02:00,Pierce,Pierce County,53053,S-007-53,,M,22.0,22.0,Hispanic,Hispanic,"Insurance - None,Speed","Paperwork,Speeding",FALSE,No Search,,FALSE,Arrest or Citation,,"4,182",24,M,White,S,007,53,47.164698,-122.434141,Self-Initiated Contact,"3,1",FALSE
WA-2009-0000188,WA,2009-01-01,02:00,Kitsap,Kitsap County,53035,S-303-1,,M,29.0,29.0,African American,Black,"DUI - With test,Lane Travel","DUI,Safe movement",TRUE,Incident to Arrest,Incident to Arrest,FALSE,Arrest or Citation,,"12,1",441,M,White,S,303,1,47.610495,-122.628756,Self-Initiated Contact,"3,1",FALSE
WA-2009-0000189,WA,2009-01-01,02:00,,,,C-037-NA,,M,23.0,23.0,Hispanic,Hispanic,DUI - With test,DUI,TRUE,Incident to Arrest,Incident to Arrest,FALSE,Arrest or Citation,,1,409,M,White,C,037,,,,Collisions,1,FALSE
WA-2009-0000190,WA,2009-01-01,02:00,King,King County,53033,I-005-170,,F,51.0,51.0,White,White,Speed,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,4,259,M,White,I,005,170,47.680697,-122.320762,Self-Initiated Contact,3,FALSE
WA-2009-0000191,WA,2009-01-01,02:00,Snohomish,Snohomish County,53061,I-005-182,,M,26.0,26.0,East Indian,Asian,"Signal,Speed","Safe movement,Speeding",FALSE,No Search,,FALSE,Arrest or Citation,,"4,16",249,M,White,I,005,182,47.831616,-122.263131,Aggressive driving,"1,3",FALSE
WA-2009-0000192,WA,2009-01-01,02:00,,,,C-031-NA,,M,65.0,65.0,White,White,Signal,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,16,19,M,White,C,031,,,,Self-Initiated Contact,3,FALSE
WA-2009-0000193,WA,2009-01-01,02:00,Cowlitz,Cowlitz County,53015,I-005-54,,F,21.0,21.0,White,White,Speed - Too fast,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,7,396,M,White,I,005,54,46.323782,-122.912933,Collisions,1,FALSE
WA-2009-0000194,WA,2009-01-01,02:00,Whatcom,Whatcom County,53073,I-005-256,,,,,,,,,FALSE,,,FALSE,,,,236,M,White,I,005,256,48.782742,-122.485311,Calls for service,,FALSE
WA-2009-0000195,WA,2009-01-01,02:00,King,King County,53033,I-090-5,,,,,,,,,FALSE,,,FALSE,,,,135,M,White,I,090,5,47.589581,-122.270602,Calls for service,,FALSE
WA-2009-0000196,WA,2009-01-01,02:00,Cowlitz,Cowlitz County,53015,I-005-32,,,,,,,,,FALSE,,,FALSE,,,,116,M,White,I,005,32,46.041241,-122.858809,Self-Initiated Physical Assist,,FALSE
WA-2009-0000197,WA,2009-01-01,02:00,Cowlitz,Cowlitz County,53015,I-005-40,,,,,,,,,FALSE,,,FALSE,,,,396,M,White,I,005,40,46.157265,-122.901808,Self-Initiated Physical Assist,,FALSE
WA-2009-0000198,WA,2009-01-01,02:00,King,King County,53033,I-005-174,,,,,,,,,FALSE,,,FALSE,,,,259,M,White,I,005,174,47.708691,-122.329921,Calls for service,,FALSE
WA-2009-0000199,WA,2009-01-01,02:00,King,King County,53033,I-005-174,,F,38.0,38.0,White,White,Speed,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,4,259,M,White,I,005,174,47.708691,-122.329921,Self-Initiated Contact,3,FALSE
WA-2009-0000200,WA,2009-01-01,02:00,Cowlitz,Cowlitz County,53015,I-005-29,,,,,,,,,FALSE,,,FALSE,,,,116,M,White,I,005,29,46.012423,-122.84778,Self-Initiated Physical Assist,,FALSE
WA-2009-0000201,WA,2009-01-01,02:00,Mason,Mason County,53045,S-003-27,,,,,,,,,FALSE,,,FALSE,,,,509,M,Asian,S,003,27,47.457471,-122.817848,Self-Initiated Physical Assist,,FALSE
WA-2009-0000202,WA,2009-01-01,02:00,,,,C-037-NA,,,,,,,,,FALSE,,,FALSE,,,,68,M,White,C,037,,,,Calls for service,,FALSE
